,start_time,end_time,content
15842,5235.92,5236.44,1%
15843,5236.44,5236.61,which
15844,5236.61,5236.77,by
15845,5236.77,5236.87,the
15846,5236.87,5237.04,way
15847,5237.04,5237.17,is
15848,5237.17,5237.3,too
15849,5237.3,5237.59,much
15850,5237.59,5237.67,An
15851,5237.67,5238.04,election
15852,5238.04,5238.17,could
15853,5238.17,5238.42,be
15854,5238.43,5238.69,won
15855,5238.69,5238.77,or
15856,5238.77,5239.01,lost
15857,5239.01,5239.1,With
15858,5239.1,5239.51,that
15859,5239.52,5239.75,they're
15860,5239.75,5240.09,losing
15861,5240.09,5240.59,30
15862,5240.59,5240.79,and
15863,5240.79,5241.81,40%
15864,5241.82,5242.23,It's
15865,5242.23,5242.39,a
15866,5242.39,5243.1,fraud
15867,5243.11,5243.47,and
15868,5243.47,5243.61,it's
15869,5243.61,5243.72,a
15870,5243.72,5244.49,shame
15871,5244.58,5244.83,And
15872,5244.83,5244.98,can
15873,5244.98,5245.1,you
15874,5245.1,5245.65,imagine
15875,5245.65,5245.82,where
15876,5245.82,5245.97,they
15877,5245.97,5246.5,say
15878,5246.68,5247.18,you
15879,5247.18,5247.38,have
15880,5247.38,5247.48,to
15881,5247.48,5247.7,have
15882,5247.7,5247.83,your
15883,5247.83,5248.23,ballot
15884,5248.23,5248.41,in
15885,5248.41,5248.61,by
15886,5248.61,5249.19,November
15887,5249.19,5249.89,10th
15888,5250.28,5250.78,November
15889,5250.78,5251.26,10th
15890,5251.36,5251.58,That
15891,5251.58,5252.02,means
15892,5252.03,5252.41,that's
15893,5252.42,5252.9,seven
15894,5252.9,5253.31,days
15895,5253.32,5254.06,after
15896,5254.23,5254.35,the
15897,5254.35,5254.89,election
15898,5254.9,5255.08,In
15899,5255.08,5255.75,theory
15900,5255.76,5256.01,should
15901,5256.01,5256.1,have
15902,5256.1,5256.22,been
15903,5256.22,5256.64,announced
15904,5256.65,5257.02,We
15905,5257.02,5257.17,have
15906,5257.17,5257.67,major
15907,5257.67,5258.02,states
15908,5258.02,5258.17,with
15909,5258.17,5258.52,that
15910,5258.53,5259.08,All
15911,5259.08,5259.31,run
15912,5259.31,5259.46,by
15913,5259.46,5259.97,Democrats
15914,5259.97,5260.13,is
15915,5260.13,5260.26,two
15916,5260.26,5260.71,minutes
15917,5260.84,5261.18,all
15918,5261.18,5261.4,run
15919,5261.4,5261.53,by
15920,5261.53,5262.26,Democrats
15921,5262.27,5262.83,President
15922,5262.83,5263.17,Trump's
15923,5263.17,5263.84,irregular
15924,5263.85,5264.48,You're
15925,5264.48,5264.6,going
15926,5264.6,5264.66,to
15927,5264.66,5264.91,be
15928,5264.91,5265.17,able
15929,5265.17,5265.26,to
15930,5265.27,5266.0,continue
15931,5266.08,5266.41,You
15932,5266.41,5266.54,have
15933,5266.54,5266.86,been
15934,5266.87,5267.41,charging
15935,5267.41,5267.55,for
15936,5267.55,5267.91,months
15937,5267.91,5268.05,and
15938,5268.05,5268.34,mail
15939,5268.34,5268.47,in
15940,5268.47,5269.03,balloting
15941,5269.03,5269.2,is
15942,5269.2,5269.38,gonna
15943,5269.38,5269.55,be
15944,5269.55,5269.63,a
15945,5269.63,5270.39,disaster
15946,5270.39,5270.56,You
15947,5270.56,5270.81,say
15948,5270.81,5271.02,it's
15949,5271.02,5271.53,rigged
15950,5271.58,5271.78,I
15951,5271.78,5271.94,said
15952,5271.94,5272.07,it's
15953,5272.07,5272.29,gonna
15954,5272.29,5272.67,lead
15955,5272.67,5272.8,to
15956,5272.8,5273.61,fraud
15957,5273.62,5273.95,But
15958,5273.95,5274.07,in
15959,5274.07,5275.11,2018
15960,5275.12,5275.2,in
15961,5275.2,5275.29,the
15962,5275.29,5275.58,last
15963,5275.58,5275.93,midterm
15964,5275.93,5276.37,election
15965,5276.37,5277.35,31
15966,5277.36,5277.9,million
15967,5277.9,5278.43,people
15968,5278.43,5279.09,voted
15969,5279.1,5279.61,mail
15970,5279.61,5279.96,in
15971,5279.97,5280.93,voting
15972,5280.94,5281.18,That
15973,5281.18,5281.6,was
15974,5281.97,5282.15,a
15975,5282.15,5282.75,quarter
15976,5282.76,5283.01,more
15977,5283.01,5283.14,than
15978,5283.14,5283.2,a
15979,5283.2,5283.55,quarter
15980,5283.55,5283.66,of
15981,5283.66,5283.89,all
15982,5283.89,5283.99,the
15983,5283.99,5284.38,voters
15984,5284.38,5284.6,that
15985,5284.6,5284.79,year
15986,5284.79,5285.25,cast
15987,5285.25,5285.51,their
15988,5285.51,5285.96,ballots
15989,5285.96,5286.14,by
15990,5286.14,5286.75,mail
15991,5287.08,5287.47,Now
15992,5287.47,5287.71,that
15993,5287.72,5288.31,million's
15994,5288.31,5288.43,of
15995,5288.43,5288.72,mail
15996,5288.72,5289.04,in
15997,5289.38,5289.9,ballots
15998,5289.9,5290.04,have
15999,5290.04,5290.31,gone
16000,5290.31,5290.76,out
16001,5291.2,5291.43,What
16002,5291.43,5291.49,are
16003,5291.49,5291.58,you
16004,5291.58,5291.7,going
16005,5291.7,5291.77,to
16006,5291.77,5291.95,do
16007,5291.95,5292.3,about
16008,5292.3,5292.5,it
16009,5292.72,5293.31,And
16010,5293.32,5293.69,are
16011,5293.69,5293.93,you
16012,5293.93,5294.5,counting
16013,5294.5,5294.64,on
16014,5294.64,5294.72,the
16015,5294.72,5295.21,Supreme
16016,5295.21,5295.74,Court
16017,5295.97,5296.55,including
16018,5296.55,5296.62,a
16019,5296.62,5297.03,Justice
16020,5297.03,5297.6,Barrett
16021,5297.96,5298.1,to
16022,5298.1,5298.44,settle
16023,5298.44,5298.63,any
16024,5298.63,5298.99,dispute
16025,5299.0,5299.45,E
16026,5299.45,5299.7,think
16027,5299.7,5299.84,I'm
16028,5299.84,5300.18,counting
16029,5300.18,5300.28,in
16030,5300.28,5300.46,them
16031,5300.46,5300.57,to
16032,5300.57,5300.77,look
16033,5300.77,5300.86,at
16034,5300.86,5300.96,the
16035,5300.96,5301.42,ballots
16036,5301.42,5302.05,Definitely
16037,5302.05,5302.11,I
16038,5302.11,5302.35,don't
16039,5302.36,5302.55,think
16040,5302.56,5302.74,Well
16041,5302.74,5302.83,I
16042,5302.83,5303.07,hope
16043,5303.07,5303.17,we
16044,5303.17,5303.34,don't
16045,5303.34,5303.54,need
16046,5303.54,5303.9,them
16047,5304.37,5304.56,in
16048,5304.56,5304.88,terms
16049,5304.88,5304.99,of
16050,5304.99,5305.08,the
16051,5305.08,5305.48,election
16052,5305.48,5306.07,itself
16053,5306.16,5306.44,but
16054,5306.44,5306.55,for
16055,5306.55,5306.65,the
16056,5306.65,5307.07,ballots
16057,5307.07,5307.15,I
16058,5307.15,5307.42,think
16059,5307.42,5307.82,so
16060,5307.91,5308.54,Because
16061,5308.55,5308.83,what's
16062,5308.83,5309.28,happening
16063,5309.28,5309.4,is
16064,5309.4,5309.9,incredible
16065,5309.9,5309.98,I
16066,5309.98,5310.25,just
16067,5310.25,5310.52,heard
16068,5310.52,5310.57,I
16069,5310.57,5310.84,read
16070,5310.84,5311.17,today
16071,5311.17,5311.41,We're
16072,5311.42,5311.62,at
16073,5311.62,5312.02,least
16074,5312.02,5312.76,1%
16075,5312.77,5312.93,of
16076,5312.93,5313.02,the
16077,5313.02,5313.41,ballots
16078,5313.41,5313.52,for
16079,5313.52,5314.65,2016
16080,5314.73,5315.41,were
16081,5315.87,5317.0,invalidated
16082,5317.01,5317.75,They
16083,5317.76,5318.01,take
16084,5318.01,5318.16,them
16085,5318.16,5318.28,We
16086,5318.28,5318.45,don't
16087,5318.45,5318.65,like
16088,5318.65,5318.8,them
16089,5318.8,5318.95,We
16090,5318.95,5319.11,don't
16091,5319.11,5319.3,like
16092,5319.3,5319.49,him
16093,5319.5,5319.93,throwing
16094,5319.93,5320.44,out
16095,5320.45,5320.98,millions
16096,5320.98,5321.07,of
16097,5321.07,5321.41,ballots
16098,5321.41,5321.69,going
16099,5321.69,5321.85,What
16100,5321.86,5322.0,you
16101,5322.0,5322.22,do
16102,5322.22,5322.35,is
16103,5322.35,5322.46,you
16104,5322.46,5322.66,go
16105,5322.66,5322.77,and
16106,5322.77,5323.13,vote
16107,5323.14,5323.35,you
16108,5323.35,5323.62,do
16109,5323.62,5323.79,a
16110,5323.79,5324.47,solicited
16111,5324.47,5324.97,ballot
16112,5324.98,5325.4,That's
16113,5325.4,5325.86,okay
16114,5325.87,5326.09,Where
16115,5326.09,5326.26,you
16116,5326.26,5326.62,going
16117,5326.62,5326.82,I'm
16118,5326.82,5327.22,asking
16119,5327.22,5327.32,you
16120,5327.32,5327.57,about
16121,5327.57,5327.67,the
16122,5327.67,5327.96,fact
16123,5327.96,5328.1,that
16124,5328.1,5328.52,millions
16125,5328.52,5328.63,of
16126,5328.64,5329.07,people
16127,5329.07,5329.22,you
16128,5329.22,5329.66,go
16129,5329.67,5330.09,vote
16130,5330.17,5330.56,you
16131,5330.56,5330.89,go
16132,5330.89,5331.03,and
16133,5331.03,5331.37,vote
16134,5331.38,5331.71,like
16135,5331.71,5332.03,they
16136,5332.04,5332.42,like
16137,5332.42,5332.6,they
16138,5332.6,5332.92,used
16139,5332.92,5333.12,to
16140,5333.12,5333.26,in
16141,5333.26,5333.56,the
16142,5333.57,5334.36,you
16143,5334.36,5334.67,either
16144,5334.67,5335.07,do
16145,5335.08,5335.47,Chris
16146,5335.48,5335.67,a
16147,5335.67,5336.46,solicited
16148,5336.46,5336.84,ballot
16149,5336.84,5337.01,where
16150,5337.01,5337.16,you're
16151,5337.16,5337.59,sending
16152,5337.59,5337.72,it
16153,5337.72,5337.89,in
16154,5337.89,5338.05,their
16155,5338.05,5338.42,sending
16156,5338.42,5338.53,it
16157,5338.53,5338.8,back
16158,5338.8,5338.92,and
16159,5338.92,5339.04,you're
16160,5339.04,5339.59,sending
16161,5339.87,5340.12,They
16162,5340.12,5340.4,have
16163,5340.4,5340.93,mehlman
16164,5340.93,5341.15,with
16165,5341.15,5341.53,lots
16166,5341.53,5341.63,of
16167,5341.63,5341.74,it
16168,5341.74,5341.91,Did
16169,5341.91,5342.04,you
16170,5342.04,5342.22,see
16171,5342.22,5342.44,what's
16172,5342.44,5342.7,going
16173,5342.7,5342.8,on
16174,5342.8,5343.0,Take
16175,5343.0,5343.06,a
16176,5343.06,5343.25,look
16177,5343.25,5343.36,at
16178,5343.36,5343.62,West
16179,5343.62,5344.07,Virginia
16180,5344.07,5344.53,Mehlman
16181,5344.53,5344.88,selling
16182,5344.88,5344.98,the
16183,5344.98,5345.54,ballots
16184,5345.55,5346.12,They're
16185,5346.12,5346.37,being
16186,5346.37,5347.01,sold
16187,5347.02,5347.2,there
16188,5347.2,5347.46,being
16189,5347.46,5347.87,dumped
16190,5347.87,5348.02,in
16191,5348.02,5348.61,rivers
16192,5348.62,5348.98,This
16193,5348.98,5349.15,is
16194,5349.15,5349.28,a
16195,5349.28,5349.84,horrible
16196,5349.84,5350.08,thing
16197,5350.08,5350.24,for
16198,5350.24,5350.34,our
16199,5350.34,5350.94,country
16200,5350.95,5351.34,This
16201,5351.34,5351.57,is
16202,5351.57,5352.15,not
16203,5352.16,5352.59,No
16204,5352.59,5352.85,This
16205,5352.85,5353.09,is
16206,5353.09,5353.45,not
16207,5353.45,5353.81,going
16208,5353.81,5353.92,to
16209,5353.92,5354.33,end
16210,5354.33,5355.01,Well
16211,5355.02,5355.36,okay
16212,5355.37,5355.63,This
16213,5355.63,5355.86,is
16214,5355.86,5356.21,not
16215,5356.21,5356.57,going
16216,5356.58,5357.05,president
16217,5357.06,5357.55,Five
16218,5357.55,5358.03,states
16219,5358.04,5358.39,have
16220,5358.4,5358.89,mail
16221,5358.89,5359.06,in
16222,5359.06,5359.79,ballots
16223,5359.97,5360.16,for
16224,5360.16,5360.29,the
16225,5360.29,5360.99,last
16226,5361.37,5361.84,decade
16227,5361.84,5362.0,arm
16228,5362.0,5362.3,or
16229,5362.3,5362.8,five
16230,5362.8,5363.21,including
16231,5363.21,5363.41,two
16232,5363.41,5363.99,Republican
16233,5363.99,5364.51,states
16234,5364.61,5365.17,And
16235,5365.17,5365.29,you
16236,5365.29,5365.54,don't
16237,5365.54,5365.7,have
16238,5365.7,5365.8,to
16239,5365.8,5366.24,solicit
16240,5366.24,5366.33,the
16241,5366.33,5366.74,ballot
16242,5366.74,5366.92,it
16243,5366.92,5367.29,sent
16244,5367.29,5367.41,to
16245,5367.41,5367.86,you
16246,5367.92,5368.17,It
16247,5368.17,5368.44,sent
16248,5368.44,5368.53,to
16249,5368.53,5368.69,your
16250,5368.69,5369.18,home
16251,5369.19,5369.51,What
16252,5369.51,5369.63,we're
16253,5369.63,5370.03,saying
16254,5370.03,5370.52,is
16255,5370.55,5370.76,they're
16256,5370.76,5371.08,saying
16257,5371.08,5371.22,is
16258,5371.22,5371.36,that
16259,5371.36,5371.42,it
16260,5371.42,5371.6,has
16261,5371.6,5371.68,to
16262,5371.68,5371.81,be
16263,5371.81,5371.94,a
16264,5371.94,5372.82,postmark
16265,5372.83,5373.27,by
16266,5373.27,5373.5,the
16267,5373.51,5374.07,time
16268,5374.14,5374.44,by
16269,5374.44,5374.93,Election
16270,5374.93,5375.42,day
16271,5375.43,5375.69,If
16272,5375.69,5375.82,that
16273,5375.82,5376.09,doesn't
16274,5376.09,5376.26,get
16275,5376.26,5376.54,in
16276,5376.54,5376.8,till
16277,5376.8,5376.93,the
16278,5376.93,5377.57,7th
16279,5377.57,5377.85,8th
16280,5377.85,5378.2,9th
16281,5378.21,5378.45,it
16282,5378.45,5378.94,still
16283,5378.95,5379.46,should
16284,5379.47,5379.89,be
16285,5379.9,5380.51,counted
16286,5380.57,5380.89,He's
16287,5380.89,5381.11,just
16288,5381.11,5381.74,afraid
16289,5381.74,5381.87,of
16290,5381.87,5382.36,counting
16291,5382.36,5382.46,the
16292,5382.46,5382.8,votes
16293,5382.81,5383.54,Your
16294,5383.55,5385.0,E
16295,5385.0,5385.19,I
16296,5385.19,5385.38,want
16297,5385.38,5385.44,to
16298,5385.44,5385.88,continue
16299,5385.88,5386.0,with
16300,5386.0,5386.14,you
16301,5386.14,5386.28,on
16302,5386.28,5386.5,the
16303,5386.51,5387.06,vice
16304,5387.06,5387.47,President
16305,5387.47,5387.85,Biden
16306,5387.86,5388.06,This
16307,5388.06,5388.2,is
16308,5388.2,5388.4,so
16309,5388.4,5388.64,wrong
16310,5388.64,5388.75,when
16311,5388.75,5388.82,you
16312,5388.82,5389.12,making
16313,5389.13,5389.53,that
16314,5389.54,5390.23,Excuse
16315,5390.23,5390.59,me
16316,5390.57,5391.49,Vice
16317,5391.49,5391.83,President
16318,5391.83,5392.22,Biden
16319,5392.23,5392.34,The
16320,5392.34,5392.79,biggest
16321,5392.79,5393.16,problem
16322,5393.16,5393.28,in
16323,5393.28,5393.68,fact
16324,5393.69,5393.95,over
16325,5393.95,5394.07,the
16326,5394.07,5394.52,years
16327,5394.52,5394.66,with
16328,5394.66,5394.91,mail
16329,5394.91,5395.04,in
16330,5395.04,5395.61,voting
16331,5395.62,5396.11,has
16332,5396.11,5396.36,not
16333,5396.37,5396.56,been
16334,5396.56,5397.03,fraud
16335,5397.03,5398.06,Historically
16336,5398.07,5398.38,it
16337,5398.38,5398.56,has
16338,5398.56,5398.97,been
16339,5398.98,5399.69,that
16340,5399.7,5400.31,sizable
16341,5400.31,5400.62,numbers
16342,5400.62,5400.93,Sometimes
16343,5400.93,5401.26,hundreds
16344,5401.26,5401.36,of
16345,5401.36,5401.84,thousands
16346,5401.84,5401.94,of
16347,5401.94,5402.27,ballots
16348,5402.27,5402.36,were
16349,5402.36,5402.7,thrown
16350,5402.7,5403.29,out
16351,5403.26,5403.72,because
16352,5403.72,5404.36,they
16353,5404.37,5404.53,have
16354,5404.53,5404.72,not
16355,5404.72,5404.94,been
16356,5404.94,5405.41,properly
16357,5405.41,5405.77,filled
16358,5405.77,5406.06,out
16359,5406.07,5406.22,or
16360,5406.22,5406.39,there
16361,5406.39,5406.5,is
16362,5406.5,5406.71,some
16363,5406.71,5406.99,other
16364,5406.99,5407.96,irregularity
16365,5407.96,5408.06,or
16366,5408.06,5408.2,they
16367,5408.21,5408.46,missed
16368,5408.47,5408.91,the
16369,5408.91,5409.42,deadline
16370,5409.42,5409.54,So
16371,5409.54,5409.62,the
16372,5409.62,5409.98,question
16373,5409.98,5410.11,I
16374,5410.11,5410.39,have
16375,5410.39,5410.7,is
16376,5410.76,5410.97,are
16377,5410.97,5411.16,you
16378,5411.16,5411.99,concerned
16379,5412.44,5412.64,that
16380,5412.64,5412.74,the
16381,5412.74,5413.21,Supreme
16382,5413.21,5413.52,Court
16383,5413.52,5413.66,with
16384,5413.66,5413.74,a
16385,5413.74,5414.16,justice
16386,5414.16,5414.61,Barrett
16387,5415.06,5415.26,will
16388,5415.26,5415.59,settle
16389,5415.59,5415.77,any
16390,5415.77,5416.35,dispute
16391,5416.36,5416.7,I'm
16392,5416.7,5417.34,concerned
16393,5417.34,5417.51,that
16394,5417.52,5417.78,any
16395,5417.78,5418.14,court
16396,5418.14,5418.29,would
16397,5418.29,5418.59,settle
16398,5418.59,5418.79,this
16399,5418.79,5419.1,because
16400,5419.1,5419.33,here's
16401,5419.33,5419.42,the
16402,5419.42,5419.89,deal
16403,5420.36,5420.57,When
16404,5420.57,5420.87,you
16405,5420.88,5421.24,when
16406,5421.24,5421.4,you
16407,5421.4,5422.19,file
16408,5422.23,5422.49,when
16409,5422.49,5422.61,you
16410,5422.61,5422.79,get
16411,5422.79,5422.84,a
16412,5422.84,5423.46,ballot
16413,5423.63,5423.82,and
16414,5423.82,5423.92,you
16415,5423.92,5424.17,fill
16416,5424.17,5424.29,it
16417,5424.29,5424.68,out
16418,5425.16,5425.31,you're
16419,5425.31,5425.67,supposed
16420,5425.67,5425.74,to
16421,5425.74,5425.94,have
16422,5425.94,5426.04,an
16423,5426.04,5426.64,affidavit
16424,5426.64,5426.72,If
16425,5426.72,5426.79,you
16426,5426.79,5427.07,didn't
16427,5427.07,5427.39,know
16428,5427.39,5427.5,you
16429,5427.5,5427.9,have
16430,5427.91,5428.31,someone
16431,5428.31,5428.72,say
16432,5428.72,5429.15,that
16433,5429.16,5429.42,this
16434,5429.42,5429.57,is
16435,5429.57,5430.07,may
16436,5430.08,5430.47,you
16437,5430.47,5430.7,should
16438,5430.7,5430.89,be
16439,5430.89,5431.22,able
16440,5431.22,5431.52,to
16441,5431.52,5431.71,If
16442,5431.71,5431.82,in
16443,5431.82,5432.15,fact
16444,5432.15,5432.26,you
16445,5432.26,5432.44,can
16446,5432.44,5433.02,verify
16447,5433.02,5433.35,that
16448,5433.35,5433.62,you
16449,5433.62,5433.83,when
16450,5433.83,5433.92,the
16451,5433.92,5434.34,before
16452,5434.34,5434.44,the
16453,5434.44,5434.84,ballot
16454,5434.85,5435.13,is
16455,5435.13,5435.47,thrown
16456,5435.47,5435.98,out
16457,5435.99,5436.35,that's
16458,5436.35,5436.93,sufficient
16459,5436.93,5437.04,to
16460,5437.04,5437.17,be
16461,5437.17,5437.35,able
16462,5437.35,5437.42,to
16463,5437.42,5437.78,count
16464,5437.78,5437.87,the
16465,5437.87,5438.29,ballots
16466,5438.3,5438.69,because
16467,5438.69,5439.07,someone
16468,5439.07,5439.38,made
16469,5439.38,5439.43,a
16470,5439.43,5440.1,mistake
16471,5440.11,5440.32,and
16472,5440.32,5440.94,not
16473,5440.95,5442.03,dotting
16474,5442.03,5442.14,the
16475,5442.14,5442.51,correct
16476,5442.51,5442.82,I
16477,5442.83,5443.32,who
16478,5443.32,5443.48,they
16479,5443.48,5443.82,voted
16480,5443.82,5444.3,for
16481,5444.26,5445.21,testify
16482,5445.36,5445.86,say
16483,5445.86,5445.99,who
16484,5445.99,5446.12,they
16485,5446.12,5446.42,voted
16486,5446.42,5446.99,for
16487,5447.0,5447.78,Say
16488,5447.78,5447.98,it's
16489,5447.98,5448.27,you
16490,5448.27,5448.54,that
16491,5448.54,5448.66,is
16492,5448.66,5449.05,totally
16493,5449.05,5449.59,legitimate
16494,5449.76,5450.01,All
16495,5450.01,5450.35,right
16496,5450.36,5451.3,you
16497,5451.3,5451.44,have
16498,5451.44,5451.71,a
16499,5451.72,5452.38,million
16500,5452.38,5452.92,Belmont
16501,5452.92,5453.23,a
16502,5453.24,5453.7,Senate
16503,5453.7,5453.87,and
16504,5453.87,5454.61,swamping
16505,5454.62,5455.13,system
16506,5455.14,5455.94,You
16507,5455.94,5456.13,know
16508,5456.13,5456.22,it
16509,5456.22,5456.46,can't
16510,5456.47,5456.57,be
16511,5456.57,5456.91,done
16512,5456.92,5457.16,You
16513,5457.16,5457.35,know
16514,5457.35,5457.46,it
16515,5457.46,5457.82,can't
16516,5457.83,5458.01,and
16517,5458.02,5458.61,already
16518,5458.61,5458.71,all
16519,5458.71,5458.97,right
16520,5458.98,5459.19,so
16521,5459.19,5460.08,now
16522,5460.09,5460.55,you're
16523,5460.56,5461.1,a
16524,5461.11,5461.52,gentleman
16525,5461.52,5461.7,in
16526,5461.7,5461.79,the
16527,5461.8,5462.4,final
16528,5462.41,5462.86,question
16529,5462.86,5463.38,A
16530,5463.39,5463.71,in
16531,5463.72,5464.08,eight
16532,5464.08,5464.65,states
16533,5464.66,5464.87,we
16534,5464.88,5465.42,keep
16535,5465.42,5465.89,talking
16536,5465.9,5466.13,It's
16537,5466.14,5466.45,in
16538,5466.46,5466.75,eight
16539,5466.75,5467.3,states
16540,5467.31,5467.86,Election
16541,5467.86,5468.31,workers
16542,5468.32,5468.51,are
16543,5468.51,5469.47,prohibited
16544,5469.86,5470.36,currently
16545,5470.36,5470.6,by
16546,5470.6,5470.94,law
16547,5470.95,5471.17,eight
16548,5471.17,5471.72,states
16549,5472.05,5472.32,from
16550,5472.33,5472.65,even
16551,5472.65,5473.05,beginning
16552,5473.05,5473.15,to
16553,5473.15,5474.04,process
16554,5474.66,5475.12,ballots
16555,5475.12,5475.35,even
16556,5475.35,5475.57,take
16557,5475.57,5475.73,them
16558,5475.73,5475.84,out
16559,5475.84,5475.91,of
16560,5475.91,5476.06,the
16561,5476.06,5476.63,envelopes
16562,5476.63,5476.79,and
16563,5476.8,5477.62,flatten
16564,5477.62,5477.88,um
16565,5477.93,5478.43,until
16566,5478.43,5478.86,Election
16567,5478.86,5479.01,Day
16568,5479.01,5479.22,That
16569,5479.23,5479.66,means
16570,5479.67,5479.83,that
16571,5479.83,5479.99,it's
16572,5479.99,5480.58,likely
16573,5480.58,5481.0,because
16574,5481.0,5481.17,there's
16575,5481.17,5481.36,gonna
16576,5481.36,5481.5,be
16577,5481.5,5481.56,a
16578,5481.56,5481.89,huge
16579,5481.89,5482.58,increase
16580,5482.73,5483.22,in
16581,5483.23,5483.74,mail
16582,5483.74,5483.89,in
16583,5483.89,5484.68,balloting
16584,5484.76,5484.94,that
16585,5484.94,5485.07,we
16586,5485.07,5485.16,are
16587,5485.16,5485.4,not
16588,5485.4,5485.53,going
16589,5485.53,5485.6,to
16590,5485.6,5485.92,know
16591,5485.93,5486.11,on
16592,5486.11,5486.61,election
16593,5486.61,5486.96,night
16594,5486.97,5487.21,Who
16595,5487.21,5487.33,The
16596,5487.33,5487.64,winner
16597,5487.64,5487.92,is
16598,5487.92,5488.06,that
16599,5488.06,5488.16,It
16600,5488.16,5488.37,could
16601,5488.37,5488.49,be
16602,5488.49,5489.03,days
16603,5489.04,5489.19,It
16604,5489.19,5489.42,could
